overall_entropy,grad_entropy,l1_entropy,l1_grad_entropy,l2_entropy,l2_grad_entropy,num_steps,success
1.4597647435739127,0.9721051293431716,1.1756025700395716,0.9070592631750785,1.8502795833267083,1.5309990104721358,14000,True
1.7096736250120095,1.285617943727918,1.4891798280028268,1.151844380170401,1.9019020106899838,1.8621991087869414,12000,True
1.7091401924780183,1.2778330738237833,1.3207096810235561,1.0388652564271346,1.8833007961186272,1.4730677042375617,30500,True
1.6742701176087627,0.8528376817778488,1.2673757087043132,0.6806268012197964,1.8274939765873808,1.3142824043248955,22000,True
1.5011473903676702,0.8383687559374312,1.047231984995362,0.5953884629103658,1.8657795665055328,1.6412309828648683,14500,True
1.2758333122897867,0.7679415203049689,0.7624643923071296,0.5093867224332491,1.7413826746967713,1.0608361877434496,31500,True
1.5798441024064995,1.151985725450049,1.123241833541223,0.849515518647557,1.9139380656059055,1.446796718609986,24500,True
1.6528332087642716,1.120858714879606,1.2408267820988998,1.0042657148079392,1.9225366691884427,1.5215005517789784,36500,True
1.5343569200570064,1.2633381240464487,1.322699967758184,1.1571777449229366,1.8911164376792653,1.1796155535704733,24000,True
1.528563175326528,1.181467338943993,1.1397341791772289,0.8918425241280684,1.828145550572571,1.7323412708916726,17500,True
1.5793743056579261,0.7921475004076861,1.2478733571514928,0.605779321811598,1.8098007443701642,1.1645704224395952,8500,True
1.727798058229051,1.216254152734921,1.5674373062121347,1.2017796100101443,1.7804488366575295,1.5456875974906132,25000,True
1.6548511215012354,1.1982815393015518,1.4576177900890779,1.0006728738655744,1.8853563319866458,1.457277083822966,12000,True
1.6296193370140573,1.1421796377378786,1.3002417366040926,0.9013635935517579,1.876008638305099,1.4981797878828675,26000,True
1.4464759954677908,1.0790045080428288,0.8594166332121005,0.8288165543933819,1.8679581583976272,1.5276090381588439,17000,True
1.6369979033837008,1.0786508783439053,1.310174863428765,0.8790650505697302,1.8344545047353535,1.4582683582278613,13000,True
1.4758007623228322,0.7991658019654209,1.167774943211159,0.6540183128442144,1.8320913516512716,1.450832660950884,14500,True
1.6074365043103445,1.054625505650255,1.194509190314085,0.6714178815941776,1.8225272708502733,1.6806036623548386,8500,True
1.5473140384483433,0.45845676231834837,1.0225555735797305,0.4627787658198806,1.683456120134101,1.007576329552029,12500,True
1.5932871626753486,1.1185451965481608,1.3729595875127227,0.9910798914624745,1.9140291052121756,1.5212132093602628,40000,True
1.340377302431371,0.77824026342547,0.8428702727652155,0.6018155019558266,1.7548208623805146,0.9606929802055333,11000,True
1.7611567388384761,0.8558256964718745,1.3309179257642072,0.7001883333928445,1.7187051462893963,1.5038211814273994,12500,True
1.7134927652126712,1.4008816236691917,1.510443549590202,1.1946203027117543,1.9024736374065445,1.6439647419534418,16000,True
1.6932789937095396,1.17263950585454,1.452759045614202,1.0491272895772847,1.892054930849144,1.4073869725140669,38500,True
1.5150887873681644,1.1014672529747698,0.9573075154330936,0.7310988173331022,1.8828669364626598,1.3833202010152483,30000,True
1.7410102004014183,1.07918790639245,1.5256752450940174,1.040733979038534,1.8730346544305387,1.5809159148215743,13000,True
1.4978124079734456,0.7621932947456053,1.0977514352604871,0.5135166890989605,1.7866036006233017,1.0222743631943316,13000,True
1.5467054167686682,1.2649384986909717,1.265023668886792,1.04681586248022,1.8507218773462475,1.5182530331731137,29000,True
1.4837487221134718,0.941731024784134,1.0505952868709478,0.8992614872580234,1.8164223490718812,1.1874563956442825,11500,True
1.4201957896957578,0.7129487100650818,0.5466590160700511,0.370999428596679,1.729763397023802,1.2245300750540602,12500,True
1.6466010202546928,1.114725432650398,1.4230195092292575,0.9726977694940706,1.7052103398699614,1.0758083330064778,20000,True
1.6090225729133862,1.3514146099498139,1.3573857891119443,1.259120047653175,1.834194789181613,1.6190454648686579,18500,True
1.6830095213039538,1.5534801713444253,1.5748953085062218,1.5655100780810107,1.9056989672858118,1.5942988278037047,9500,True
1.6695277767319705,1.3308528828867372,1.5949920408143277,1.1822255962342723,1.8816158085035182,1.4742453973255047,11000,True
1.6189666126874334,1.3007864604976838,1.3184171841389059,1.2101575796078408,1.8295561516085894,1.3318147739739443,11000,True
1.5711531193728285,0.9201826434582954,1.2727169906760276,0.7825278289094253,1.882117769577662,1.431233375013346,30000,True
1.4308939886110386,1.2594108242976456,1.0401436611304984,0.6278383882574476,1.7395190619652126,1.1071731421458548,16500,True
