overall_entropy,grad_entropy,l1_entropy,l1_grad_entropy,l2_entropy,l2_grad_entropy,num_steps,success
1.4395059013381477,1.0215499582622976,1.1627001711685487,0.9404036806524478,1.8188894234966362,1.1445956634166843,14000,True
1.5861837402604642,1.2950446878653927,1.3827769165159214,1.1891786962684905,1.9143509895120676,1.833234308605884,12000,True
1.7169936950046392,1.0799738843875584,1.3293375317447313,0.7105216113196817,1.8956992846748173,1.3829386299814295,30500,True
1.6247927795932706,0.8285359048259053,1.2759964665703656,0.655123940839824,1.8447272180005883,1.286140472951468,22000,True
1.552257360807826,0.9543704965581229,1.0553480726410713,0.6530999850153918,1.8238755910695026,1.6368518957126361,14500,True
1.3058346333012978,0.8038166140514595,0.7657971153182312,0.5300975763049305,1.792270032736492,1.1088226942039034,31500,True
1.5654560278163625,1.0767754072991533,1.1304665029696666,0.944818652122229,1.9157778257534401,1.4109684885239115,24500,True
1.616538233264126,0.8768113726080717,1.1994362080707393,0.8628784453731472,1.9337943725974573,1.480420563843353,36500,True
1.5305431477592817,1.1025191725433217,1.2774766679588507,1.0419410143257224,1.8728421071874723,1.0941372936448754,24000,True
1.4949681981198781,1.1136171387762492,1.0975561981192379,0.834506292031667,1.8923249038668926,1.5624651121112163,17500,True
1.5446542221389339,0.8960508246750688,1.2297506473025344,0.5107067220783467,1.7905041460421258,1.1337559810076199,8500,True
1.734965054378644,1.2221976099961984,1.5562077506233865,1.1473467921171494,1.8033001666058488,1.4069593659343964,25000,True
1.6886612382247344,1.2059684117071672,1.4796558873143304,1.0554155731225223,1.905294675297563,1.4479373555699704,12000,True
1.6069191148982171,0.9711275081790062,1.2585561706895356,0.9151202706208006,1.880024615523767,1.4362649239814582,26000,True
1.4196047949354917,0.9267329728149261,0.8792763487608974,0.5749860436435542,1.8185287817000282,1.4931333446931276,17000,True
1.6409325092823872,0.9726339924530653,1.2709182548796536,0.7810234499684543,1.7924613879419988,1.3805190150259234,13000,True
1.4415528996948488,0.7283891755677431,1.1039087827110496,0.6331865013746748,1.8144292238394832,1.1669166183029587,14500,True
1.4987167246213882,1.0252467553250328,1.0354900188056095,0.681010754911291,1.8132035525122991,1.648951766269783,8500,True
1.4736793351079205,0.5430304930754575,0.9719462021473455,0.31385786924493375,1.6123941262130173,1.0625430349181755,12500,True
1.560196516661637,1.1152578379679323,1.349930952976121,0.9946508513187282,1.9018085879781657,1.4081080119850906,40000,True
1.251397337569575,0.7324357030665128,0.7682454595089473,0.5657495764858355,1.5493110843108988,0.85309892919787,11000,True
1.720378234526333,0.8219302609753354,1.3150258747369237,0.6647168164851429,1.704873192248718,1.248308133334789,12500,True
1.6995477118861804,1.3541200008879613,1.506569603419327,1.1379760891129427,1.9012482539679532,1.5837875415263367,16000,True
1.6859380543409133,1.068034954440962,1.4487841993841986,0.8990837324815475,1.8972603776123136,1.3046508977279012,38500,True
1.2201550922034519,0.821070159470086,0.7521092316595077,0.5751403484384403,1.7458591149026474,1.3341122661667066,30000,True
1.7551383297187688,1.0929112623480157,1.554419583278427,1.1483055980127703,1.8682565239930211,1.5525773747490648,13000,True
1.531011500066735,0.46898047651946073,1.0936412176603532,0.5973926587441132,1.8165884122770974,1.024698608209219,13000,True
1.5875505676155228,1.163784079724408,1.2119214010663761,0.8925150779972126,1.8165373292815532,1.5055161559160992,29000,True
1.349316272751339,0.8798062415739853,0.9455526872359075,0.6844678971271403,1.7166807010805956,1.0969125888571583,11500,True
1.3972147405093907,0.7225046627310124,0.6221973449934232,0.41745208338585005,1.7126398838843835,1.2558223911130706,12500,True
1.6310895802694432,0.7311701051643977,1.440801413083483,0.6825663512437801,1.6985092958221424,1.0727652408580697,20000,True
1.3774541296679932,1.2810505014577431,1.1687230752503475,1.188130252232922,1.8579616397218188,1.4762341136409671,18500,True
1.7664324028182008,1.5102646342733854,1.490547294975305,1.536267546191921,1.8912452563388038,1.6200742951122635,9500,True
1.7233270907165963,1.311512387545275,1.4726233237724016,1.1533763939917634,1.8914689331328907,1.3924555786043633,11000,True
1.5989312651901628,1.3084449815257373,1.3123227013753453,1.2132407438816413,1.8428068167190779,1.3676002157649445,11000,True
1.4735953053203508,0.8206004089517112,1.1579801968217194,0.704533743139034,1.815490897794257,1.3261795098201576,30000,True
1.3384476249696793,0.9488412082129006,0.9903924582989891,0.6492487572282798,1.7271807351881676,1.0316268619454423,16500,True
1.5595117595828312,0.9236308732343083,1.121557506707821,0.6621690605222376,1.8360355943001516,1.0163504051737278,12000,True
1.4441600099356457,0.48729493384531136,1.1110344673064276,0.3995459732527565,1.669263050519472,0.9195332001118638,24000,True
1.6489191415924298,1.3783130494094855,1.360611816047908,1.1130168755894663,1.8082806725915521,1.5383390674504946,20000,True
1.5694440370117078,1.298780704160285,1.1856599000637436,0.8674334440639946,1.873800228140621,1.3144843349966437,27500,True
1.5549069935420208,0.6941043754094217,1.0425219509297794,0.5298145728010188,1.8961724961737976,1.188298660319063,12500,True
1.5211292712435136,0.7807362874394104,1.2238581248747777,0.7862322719881893,1.7536628777511163,1.3943395181787723,-1,False
1.2650943109971575,1.0582147522254521,1.0505632472614952,1.0173065396433056,1.7602661552844971,1.4363619572714628,8000,True
1.4267195735191507,0.9938584771475124,1.2461385015034299,0.7480123752022224,1.7775034190846521,1.0831065536562319,24000,True
1.5615549249661613,0.5900886089608349,1.206731635623532,0.4651381837078922,1.7391584183923692,1.2005581718174514,14500,True
1.6265646251151349,1.0627395587130009,1.3530795615351894,0.7942384840340978,1.9116817941430986,1.4350363920375828,12500,True
1.2820308509688583,1.0148003412163034,0.7413404221631652,0.6340713494901608,1.8566385839777537,1.2777834305301905,13000,True
1.693118555430143,1.2475298806920256,1.3278803922765188,1.0850182215485653,1.8647187100943405,1.1507057006517296,32500,True
1.3125454369201695,1.1580403600842,1.027625027429172,1.0061702645330357,1.8474168665250699,1.3855901105990875,22000,True
1.3073359161879452,0.5992735170062883,1.0388535430924113,0.8354808481825159,1.6337871051418418,0.7500048062308066,15500,True
1.3320299874130428,1.2765515199451105,0.9204592489664359,0.8351874380409607,1.8252267394491433,1.5878282287636336,22500,True
1.5840476732490703,1.313334105586647,1.2950548299124183,1.2302342492628333,1.9005751914411377,1.4189777226197922,19500,True
1.282836192216327,0.7721334553571426,0.7480509699323254,0.570629447360235,1.7864070364505944,0.846615067071489,19500,True
1.390402574832888,0.803887025962055,1.1095524680201319,0.8320036282417147,1.8879988333378153,1.4640115668586384,19000,True
1.3759246726013237,1.234302511807248,1.0409246371182554,1.0094974828838446,1.8324386852991064,1.54622336931031,-1,False
1.3709345253622982,0.9183609634336848,0.9590999727806552,0.6453558960646947,1.7544037973505078,1.3504393512502062,37000,True
1.5934767676738097,1.0255270537159624,0.9901342111379932,0.7435078761262168,1.8342640827300862,1.2290513009769788,27000,True
1.5063185675010706,0.9378121254166167,0.9789006842566312,0.8442651806095423,1.8789213744371385,1.6044351213873542,24500,True
1.7758939609859423,1.1360801342639393,1.5503474045017651,0.9329856854682501,1.9106242294857059,1.5375046814157762,25500,True
1.3956654416220398,0.8061314114696905,1.0493813545167447,0.6624737447943035,1.6711076087297416,0.9724195057783009,21000,True
1.3461907920000666,1.197047723570827,1.185630316101614,1.0440023322643008,1.8419345461057877,1.3752073759001036,11500,True
1.577498785535169,1.0816790961066756,1.261199500772047,0.9689465150210024,1.8967568104178085,1.4475209512419969,-1,False
1.3930419979381239,1.0363605136450353,0.8535048923011311,0.7428311961074734,1.796292333715088,1.3108141370779232,22500,True
1.3670932893138068,0.796866289065069,0.951031709934842,0.5526945987674143,1.616224964848412,1.0462499514772625,14500,True
1.567773545150945,0.8877411860643848,1.3215103778272055,0.8254347001286954,1.868634344714718,1.2273790711203951,-1,False
1.6495917794009787,1.3029804748686646,1.4100660713737554,1.2073097622049078,1.8712594110930802,1.3727842187039876,5000,True
1.415390413202395,1.2079074942428951,1.06135950845144,0.8248836488382102,1.848488251692007,1.581232065362522,11500,True
1.5181868518772537,0.8157939519717844,1.1106888592752706,0.6106911517315367,1.8690804222601594,1.4270644046390084,13500,True
1.7223775701518065,0.9910815218749376,1.3508118902478727,0.9576543888832865,1.7768458719869926,1.4576481159906358,20500,True
1.3966892322228521,1.0216933675212894,1.0113295524000379,0.9429178226514714,1.7571869011719121,1.3823440931629993,13000,True
1.2641590370604807,0.3768729613164471,0.713836956538656,0.22382384294026153,1.5624803909328961,0.5567278193172815,19000,True
1.4372659049662355,1.0908242073779832,1.118662264660447,0.9499789017305756,1.8218466875514565,0.9874031473218708,-1,False
1.5297234446447674,1.019472541251455,1.2653268630890222,0.8541613808919992,1.8507062944899806,1.3623452100206648,17500,True
1.7172880454918908,0.9811014812176668,1.5740083736405022,0.8747421414326426,1.8730690791378268,1.5938099904267524,30500,True
1.5260189622946627,0.7532866659292715,1.087967430260001,0.7329557249442025,1.778097059744553,1.065909350239302,23000,True
1.5030424822928559,0.7571992648181336,1.1345297691191667,0.6025868723185587,1.8323741104066482,1.0427955847452228,15000,True
1.7814889115483727,1.1235645047775804,1.7092770308168665,0.9809990763212298,1.8954678051083582,1.6252003382103541,18000,True
1.4721708843764436,0.8577368481185489,1.0843165597965079,0.8103859161038823,1.8271280057972323,1.2138124141855617,22000,True
1.4035520038780325,1.1208050722652774,0.9160501760227283,0.7227848337611084,1.85584191142273,1.2652646356523423,13500,True
1.5836571462992326,1.1140492786513154,1.2980763505749713,0.9454844813398431,1.8511788202783575,1.358805714159262,18000,True
1.1385473992953665,0.8931964413042918,0.7452254368666619,0.7132255915514689,1.8102271224907038,1.3694554191751636,14500,True
1.4772241493612923,0.8957263830722402,1.2862919259775305,0.6102661744797332,1.7562449503483064,1.221229565078586,10000,True
1.3035788843504448,0.9742279674635462,0.9843893925392824,0.6872900028309709,1.8404219004537756,1.4532765046250624,17500,True
1.7368811339825325,1.1427506564479741,1.6887263321890598,1.1527927862494862,1.9102434649810704,1.629128566891322,10500,True
0.9983901757204943,0.3678302261371966,0.5297642605722387,0.31050138321398,1.375397533476903,0.5646428792889249,17000,True
1.1921843682580373,0.5520758199184461,0.7498733898620206,0.35705270491161184,1.7191623874290491,1.0341503485766697,9000,True
1.2570196244117136,1.107908383286895,0.9465733229160245,0.9566201741943827,1.7658318798297366,1.3927728497486906,9000,True
1.6158720374283704,0.7330039633002157,1.1550303921316882,0.5726655790804019,1.8750255791309554,1.0503977092854098,42500,True
1.4636739169675241,0.8868092073531351,1.0210883614617663,0.8003574335632847,1.826217689345417,1.2110094652463652,28500,True
1.5009330393875326,0.8779721317453504,1.0953967396326962,0.7351712871717869,1.9110123539468185,1.3845804211524388,22000,True
1.4488118286956815,1.0202656387395568,1.2435547405687597,0.9204968131106223,1.800682448412143,1.644513931449714,19500,True
1.549780946222357,0.9685913489868958,1.2043505031937058,0.7418319982716345,1.9006549755019664,1.1915721748428565,25000,True
1.6957840501096482,0.964127367527438,1.3167321992920058,1.0208600865303452,1.829352120758669,1.2738555118653203,22000,True
1.5039212089396614,1.0842088913288177,1.1158819132448943,1.0571496051275477,1.7882692942972958,1.61834457587695,39500,True
1.5461972514123845,1.0038079458124005,1.1724271953074132,0.7520779813945949,1.8278183505553367,1.1182489989642028,13000,True
1.6615435904370626,1.3152525562568567,1.3854269797441114,1.1151507092112602,1.8578852312827698,1.6272610233793585,19000,True
1.3622580281884722,0.6371120729774836,1.1334389836205752,0.7215166828945778,1.8705647925129236,1.2066717069817714,36500,True
1.4913807121254894,1.0202507435214336,1.0194096769074557,0.8587418857854603,1.798248032048162,1.441720499156898,11500,True
1.509551950876729,1.12799766955042,1.4250087545078707,1.0036551172198165,1.7104151046563008,1.4945646461307587,20000,True
1.5998785417822372,1.1708522353609154,1.338066683017796,1.0117379969658646,1.9359296752928268,1.57347414415179,32500,True
1.3544208124389745,0.7366271623935254,1.0996182188871493,0.5563320180806125,1.762509535664666,0.8328039491658681,21500,True
1.3822801091151304,1.015681167271509,1.0784404864954427,0.7085300530038481,1.84016862523224,1.3645041816109118,16500,True
1.2000346133850504,0.7636818944756579,0.9765868780153077,0.7353767031027691,1.830241309280597,1.1841962926055623,25000,True
1.1907033945665983,0.5505870149729721,0.6468808474384731,0.6011830650679648,1.6976436037589353,0.6466691544412972,22000,True
1.6647866191005876,1.006192699244629,1.3055169730083658,0.6670234172021823,1.8953921505239746,1.1946360350718657,39500,True
1.4407225264566514,0.2830838335762085,0.9543239702987603,0.16752539980413356,1.8248631170243388,1.081841150347898,13000,True
1.471922607111237,0.5489828995609032,1.0717562758099992,0.4936861540462462,1.7350865671799165,0.9241145407591982,19000,True
1.3785199984285974,1.275130155090911,1.0520551152860347,1.127974672133053,1.8852742594881295,1.6564581192455796,36500,True
1.3573459688273002,0.6863555752682021,1.1488581777940383,0.7694733187836486,1.8722421679955104,1.5277910744718712,11500,True
1.7284021120623183,1.0177922450767753,1.4877817685076358,0.9208660227604097,1.86774521196986,1.214560108602321,20000,True
1.5652421080709797,0.9674664409898412,1.1903753307511071,0.8411859425250919,1.8508140233789616,1.377296981771662,32500,True
1.5843498989751483,1.0901043747742225,1.2846513768494068,1.091178069877897,1.9174031874539812,1.490707179246106,21500,True
1.5642374819116398,1.0941711093501734,1.260023186922653,0.9744480198914127,1.9038704521944478,1.4495874581546777,16500,True
1.1223857888924547,0.7657997835580989,0.4617046405228804,0.3359114837127334,1.6656340560174487,1.1581706836057155,25000,True
1.4547791799319079,0.8584619474325881,1.164896086099793,0.6857423249169027,1.8225829306597765,1.4203932061061644,22000,True
1.512281471468442,0.9303939045168896,1.2081078021502212,0.760062589871344,1.897760398857979,1.1785281504616354,39500,True
1.5027212350481784,0.9746583353411639,1.034060255630365,0.6670340069735246,1.7113384395870204,1.1508628460198038,13000,True
1.5340008859453809,1.2989215762576278,1.0476132390693769,0.924382084910628,1.8027341607170306,1.488358923858997,19000,True
1.6290317766442761,0.9556894747421536,1.0480494423314386,0.612693968936545,1.8192171043442864,1.2583157691609714,36500,True
1.4687930185093856,0.6529834071175584,1.2491497409756351,0.7035252275290342,1.7322233858884133,1.1811456386941073,11500,True
1.6677523421573235,1.1309918248407331,1.3547823356319575,1.0246453742231776,1.855043374944276,1.3040951474926081,20000,True
1.4726495971170772,1.2099806913817464,1.1896966933483706,1.1494329087824458,1.903258728310486,1.297340591030114,32500,True
1.5900709862022588,0.7581955568360625,1.364412205905026,0.6998146789160608,1.8965163935381677,1.377638944562829,21500,True
1.5005301182822002,0.9875060815821817,1.1654362552255215,0.8512257348148218,1.8434717338251685,1.5837936382384452,16500,True
